따르게 하다,Anticipation,0
따르게 하다,Disgust,0
따르게 하다,Fear,0
따르게 하다,Joy,0
따르게 하다,Sadness,0
따르게 하다,Surprise,0
따르게 하다,Trust,0
따르는,Positive,0
따르는,Negative,0
따르는,Anger,0
따르는,Anticipation,0
따르는,Disgust,0
따르는,Fear,0
따르는,Joy,0
따르는,Sadness,0
따르는,Surprise,0
따르는,Trust,0
공범자,Positive,0
공범자,Negative,0
공범자,Anger,0
공범자,Anticipation,0
공범자,Disgust,0
공범자,Fear,0
공범자,Joy,0
공범자,Sadness,0
공범자,Surprise,0
공범자,Trust,0
달하다,Positive,1
달하다,Negative,0
달하다,Anger,0
달하다,Anticipation,0
달하다,Disgust,0
달하다,Fear,0
달하다,Joy,1
달하다,Sadness,0
달하다,Surprise,0
달하다,Trust,0
뛰어난,Positive,1
뛰어난,Negative,0
뛰어난,Anger,0
뛰어난,Anticipation,0
뛰어난,Disgust,0
뛰어난,Fear,0
뛰어난,Joy,1
뛰어난,Sadness,0
뛰어난,Surprise,0
뛰어난,Trust,0
성취,Positive,1
성취,Negative,0
성취,Anger,0
성취,Anticipation,0
성취,Disgust,0
성취,Fear,0
성취,Joy,0
성취,Sadness,0
성취,Surprise,0
성취,Trust,0
일치,Positive,1
일치,Negative,0
일치,Anger,0
일치,Anticipation,0
일치,Disgust,0
일치,Fear,0
일치,Joy,0
일치,Sadness,0
일치,Surprise,0
일치,Trust,1
일치,Positive,0
일치,Negative,0
일치,Anger,0
일치,Anticipation,0
일치,Disgust,0
일치,Fear,0
일치,Joy,0
일치,Sadness,0
일치,Surprise,0
일치,Trust,0
아코디언,Positive,0
아코디언,Negative,0
아코디언,Anger,0
아코디언,Anticipation,0
아코디언,Disgust,0
아코디언,Fear,0
아코디언,Joy,0
아코디언,Sadness,0
아코디언,Surprise,0
아코디언,Trust,0
계정,Positive,0
계정,Negative,0
계정,Anger,0
계정,Anticipation,0
계정,Disgust,0
계정,Fear,0
계정,Joy,0
계정,Sadness,0
계정,Surprise,0
계정,Trust,1
책임,Positive,1
책임,Negative,0
책임,Anger,0
책임,Anticipation,0
책임,Disgust,0
책임,Fear,0
책임,Joy,0
책임,Sadness,0
책임,Surprise,0
책임,Trust,1
책임감있는,Positive,1
책임감있는,Negative,0
책임감있는,Anger,0
책임감있는,Anticipation,0
책임감있는,Disgust,0
책임감있는,Fear,0
책임감있는,Joy,0
책임감있는,Sadness,0
책임감있는,Surprise,0
책임감있는,Trust,1
회계사,Positive,0
회계사,Negative,0
회계사,Anger,0
회계사,Anticipation,0
회계사,Disgust,0
회계사,Fear,0
회계사,Joy,0
회계사,Sadness,0
회계사,Surprise,0
회계사,Trust,1
회계,Positive,0
회계,Negative,0
회계,Anger,0
회계,Anticipation,0
회계,Disgust,0
회계,Fear,0
회계,Joy,0
회계,Sadness,0
회계,Surprise,0
회계,Trust,0
계정,Positive,0
계정,Negative,0
계정,Anger,0
계정,Anticipation,0
계정,Disgust,0
계정,Fear,0
계정,Joy,0
계정,Sadness,0
계정,Surprise,0
계정,Trust,1
공인 된,Positive,1
공인 된,Negative,0
공인 된,Anger,0
공인 된,Anticipation,0
공인 된,Disgust,0
공인 된,Fear,0
공인 된,Joy,0
공인 된,Sadness,0
공인 된,Surprise,0
공인 된,Trust,1
증가,Positive,0
증가,Negative,0
증가,Anger,0
증가,Anticipation,0
증가,Disgust,0
증가,Fear,0
증가,Joy,0
증가,Sadness,0
증가,Surprise,0
증가,Trust,0
생기다,Positive,0
생기다,Negative,0
생기다,Anger,0
생기다,Anticipation,0
생기다,Disgust,0
생기다,Fear,0
생기다,Joy,0
생기다,Sadness,0
생기다,Surprise,0
생기다,Trust,0
모으다,Positive,0
모으다,Negative,0
모으다,Anger,0
모으다,Anticipation,0
모으다,Disgust,0
모으다,Fear,0
모으다,Joy,0
모으다,Sadness,0
모으다,Surprise,0
모으다,Trust,0
축적,Positive,0
축적,Negative,0
축적,Anger,0
축적,Anticipation,0
축적,Disgust,0
축적,Fear,0
축적,Joy,0
축적,Sadness,0
축적,Surprise,0
축적,Trust,0
정확성,Positive,0
정확성,Negative,0
정확성,Anger,0
정확성,Anticipation,0
정확성,Disgust,0
정확성,Fear,0
정확성,Joy,0
정확성,Sadness,0
정확성,Surprise,0
정확성,Trust,0
정확한,Positive,1
정확한,Negative,0
정확한,Anger,0
정확한,Anticipation,0
정확한,Disgust,0
정확한,Fear,0
정확한,Joy,0
정확한,Sadness,0
정확한,Surprise,0
정확한,Trust,1
저주 받은,Positive,0
저주 받은,Negative,1
저주 받은,Anger,1
저주 받은,Anticipation,0
저주 받은,Disgust,0
저주 받은,Fear,1
저주 받은,Joy,0
저주 받은,Sadness,1
저주 받은,Surprise,0
저주 받은,Trust,0
고발,Positive,0
고발,Negative,1
고발,Anger,1
고발,Anticipation,0
고발,Disgust,1
고발,Fear,0
고발,Joy,0
고발,Sadness,0
고발,Surprise,0
고발,Trust,0
대격,Positive,0
대격,Negative,1
대격,Anger,0
대격,Anticipation,0
대격,Disgust,0
대격,Fear,0
대격,Joy,0
대격,Sadness,0
대격,Surprise,0
대격,Trust,0
고발 당한,Positive,0
고발 당한,Negative,1
고발 당한,Anger,1
고발 당한,Anticipation,0
고발 당한,Disgust,0
고발 당한,Fear,1
고발 당한,Joy,0
고발 당한,Sadness,0
고발 당한,Surprise,0
고발 당한,Trust,0
고발인,Positive,0
고발인,Negative,1
고발인,Anger,1
고발인,Anticipation,0
고발인,Disgust,0
고발인,Fear,1
고발인,Joy,0
고발인,Sadness,0
고발인,Surprise,0
고발인,Trust,0
비난하는,Positive,0
비난하는,Negative,1
비난하는,Anger,1
비난하는,Anticipation,0
비난하는,Disgust,0
비난하는,Fear,1
비난하는,Joy,0
비난하는,Sadness,0
비난하는,Surprise,0
비난하는,Trust,0
익숙한,Positive,0
익숙한,Negative,0
익숙한,Anger,0
익숙한,Anticipation,0
익숙한,Disgust,0
익숙한,Fear,0
익숙한,Joy,0
익숙한,Sadness,0
익숙한,Surprise,0
익숙한,Trust,0
에이스,Positive,1
에이스,Negative,0
에이스,Anger,0
에이스,Anticipation,0
에이스,Disgust,0
에이스,Fear,0
에이스,Joy,0
에이스,Sadness,0
에이스,Surprise,0
에이스,Trust,0
초의,Positive,0
초의,Negative,0
초의,Anger,0
초의,Anticipation,0
초의,Disgust,0
초의,Fear,0
초의,Joy,0
초의,Sadness,0
초의,Surprise,0
초의,Trust,0
아픔,Positive,0
아픔,Negative,1
아픔,Anger,0
아픔,Anticipation,0
아픔,Disgust,0
아픔,Fear,0
아픔,Joy,0
아픔,Sadness,1
아픔,Surprise,0
아픔,Trust,0
이루다,Positive,1
이루다,Negative,0
이루다,Anger,0
이루다,Anticipation,0
이루다,Disgust,0
이루다,Fear,0
이루다,Joy,1
이루다,Sadness,0
이루다,Surprise,0
이루다,Trust,1
성취,Positive,1
성취,Negative,0
성취,Anger,0
성취,Anticipation,1
성취,Disgust,0
성취,Fear,0
성취,Joy,1
성취,Sadness,0
성취,Surprise,0
성취,Trust,1
아프다,Positive,0
아프다,Negative,1
아프다,Anger,0
아프다,Anticipation,0
아프다,Disgust,0
아프다,Fear,0
아프다,Joy,0
아프다,Sadness,1
아프다,Surprise,0
아프다,Trust,0
산,Positive,0
산,Negative,1
산,Anger,0
산,Anticipation,0
산,Disgust,0
산,Fear,0
산,Joy,0
산,Sadness,0
산,Surprise,0
산,Trust,0
신맛,Positive,0
신맛,Negative,0
신맛,Anger,0
신맛,Anticipation,0
신맛,Disgust,0
신맛,Fear,0
신맛,Joy,0
신맛,Sadness,0
신맛,Surprise,0
신맛,Trust,0
인정하다,Positive,0
인정하다,Negative,0
인정하다,Anger,0
인정하다,Anticipation,0
인정하다,Disgust,0
인정하다,Fear,0
인정하다,Joy,0
인정하다,Sadness,0
인정하다,Surprise,0
인정하다,Trust,0
인정한,Positive,0
인정한,Negative,0
인정한,Anger,0
인정한,Anticipation,0
인정한,Disgust,0
인정한,Fear,0
인정한,Joy,0
인정한,Sadness,0
인정한,Surprise,0
인정한,Trust,0
승인,Positive,1
승인,Negative,0
승인,Anger,0
승인,Anticipation,0
승인,Disgust,0
승인,Fear,0
승인,Joy,0
승인,Sadness,0
승인,Surprise,0
승인,Trust,0
절정,Positive,0
절정,Negative,0
절정,Anger,0
절정,Anticipation,0
절정,Disgust,0
절정,Fear,0
절정,Joy,0
절정,Sadness,0
절정,Surprise,0
절정,Trust,0
음향학,Positive,0
음향학,Negative,0
음향학,Anger,0
음향학,Anticipation,0
음향학,Disgust,0
음향학,Fear,0
음향학,Joy,0
음향학,Sadness,0
음향학,Surprise,0
음향학,Trust,0
음향학,Positive,0
음향학,Negative,0
음향학,Anger,0
음향학,Anticipation,0
음향학,Disgust,0
음향학,Fear,0
음향학,Joy,0
음향학,Sadness,0
음향학,Surprise,0
음향학,Trust,0
의히 알게 하다,Positive,0
의히 알게 하다,Negative,0
의히 알게 하다,Anger,0
의히 알게 하다,Anticipation,0
의히 알게 하다,Disgust,0
의히 알게 하다,Fear,0
의히 알게 하다,Joy,0
의히 알게 하다,Sadness,0
의히 알게 하다,Surprise,0
의히 알게 하다,Trust,0
아는 사람,Positive,0
아는 사람,Negative,0
