NO TRANSLATION	1	0	0	0	0	0	0	0	0	0
모으다	0	0	0	0	0	0	0	0	0	0
축적	0	0	0	0	0	0	0	0	0	0
정확성	0	0	0	0	0	0	0	0	0	0
정확한	1	0	0	0	0	0	0	0	0	1
저주 받은	0	1	1	0	0	1	0	1	0	0
고발	0	1	1	0	1	0	0	0	0	0
대격	0	1	0	0	0	0	0	0	0	0
고발 당한	0	1	1	0	0	1	0	0	0	0
고발인	0	1	1	0	0	1	0	0	0	0
비난하는	0	1	1	0	0	1	0	0	0	0
익숙한	0	0	0	0	0	0	0	0	0	0
에이스	1	0	0	0	0	0	0	0	0	0
초의	0	0	0	0	0	0	0	0	0	0
아픔	0	1	0	0	0	0	0	1	0	0
이루다	1	0	0	0	0	0	1	0	0	1
성취	1	0	0	1	0	0	1	0	0	1
아프다	0	1	0	0	0	0	0	1	0	0
산	0	1	0	0	0	0	0	0	0	0
신맛	0	0	0	0	0	0	0	0	0	0
인정하다	0	0	0	0	0	0	0	0	0	0
인정한	0	0	0	0	0	0	0	0	0	0
승인	1	0	0	0	0	0	0	0	0	0
절정	0	0	0	0	0	0	0	0	0	0
음향학	0	0	0	0	0	0	0	0	0	0
음향학	0	0	0	0	0	0	0	0	0	0
의히 알게 하다	0	0	0	0	0	0	0	0	0	0
아는 사람	0	0	0	0	0	0	0	0	0	0
정통한	0	0	0	0	0	0	0	0	0	0
묵종	0	0	0	0	0	0	0	0	0	0
얻다	1	0	0	0	0	0	0	0	0	0
취득	1	0	0	1	0	0	0	0	0	0
취득	0	0	0	0	0	0	0	0	0	0
인수	0	0	0	0	0	0	0	0	0	0
토지	0	0	0	0	0	0	0	0	0	0
에이커	0	0	0	0	0	0	0	0	0	0
곡예사	1	0	0	0	0	1	1	0	0	1
행위	0	0	0	0	0	0	0	0	0	0
연기	0	0	0	0	0	0	0	0	0	0
동작	1	0	0	0	0	0	0	0	0	0
실행 가능한	0	1	1	0	1	0	0	0	0	0
유효한	0	0	0	0	0	0	0	0	0	0
활동	0	0	0	0	0	0	0	0	0	0
배우	0	0	0	0	0	0	0	0	0	0
실제의	1	0	0	0	0	0	0	0	0	0
현실	0	0	0	0	0	0	0	0	0	0
보험 수리사	0	0	0	0	0	0	0	0	0	0
날카로움	1	0	0	0	0	0	0	0	0	0
예리함	1	0	0	0	0	0	0	0	0	0
침 요법	0	0	0	0	0	0	0	0	0	0
심하게	0	0	0	0	0	0	0	0	0	0
금언	0	0	0	0	0	0	0	0	0	0
단호한	0	0	0	0	0	0	0	0	0	0
개조 하다	1	0	0	0	0	0	0	0	0	0
적응할 수 있는	1	0	0	0	0	0	0	0	0	0
더하다	0	0	0	0	0	0	0	0	0	0
추가 된	0	0	0	0	0	0	0	0	0	0
추가	0	0	0	0	0	0	0	0	0	0
가산기	0	1	1	0	1	1	0	1	0	0
탐닉	0	1	0	0	0	0	0	0	0	0
부가	0	0	0	0	0	0	0	0	0	0
추가의	0	0	0	0	0	0	0	0	0	0
첨가물	0	0	0	0	0	0	0	0	0	0
주소	0	0	0	0	0	0	0	0	0	0
수신인	0	0	0	0	0	0	0	0	0	0
구애	1	0	0	1	0	0	0	0	0	0
정통한	1	0	0	0	0	0	0	0	0	0
NO TRANSLATION	1	0	0	0	0	0	0	0	0	0
알맞은	0	0	0	0	0	0	0	0	0	0
고착하다	0	0	0	0	0	0	0	0	0	0
부착	0	0	0	0	0	0	0	0	0	0
자기편	0	0	0	0	0	0	0	0	0	0
고착하는	0	0	0	0	0	0	0	0	0	1
부착	0	0	0	0	0	0	0	0	0	0
점착제	0	0	0	0	0	0	0	0	0	0
안녕	0	0	0	0	0	0	0	0	0	0
지방	0	1	0	0	0	0	0	0	0	0
인접	0	0	0	0	0	0	0	0	0	0
인접한	0	0	0	0	0	0	0	0	0	0
형용사	0	0	0	0	0	0	0	0	0	0
인접한	0	0	0	0	0	0	0	0	0	0
연기하다	0	0	0	0	0	0	0	0	0	0
연기	0	0	0	0	0	0	0	0	0	0
판결하다	0	1	0	0	0	1	0	0	0	0
판결	0	0	0	0	0	0	0	0	0	0
부가어	1	0	0	0	0	0	0	0	0	0
맞추다	0	0	0	0	0	0	0	0	0	0
조정	0	0	0	0	0	0	0	0	0	0
보조제	0	0	0	0	0	0	0	0	0	0
관리하다	0	0	0	0	0	0	0	0	0	0
관리	0	0	0	0	0	0	0	0	0	0
행정의	0	0	0	0	0	0	0	0	0	1
훌륭한	1	0	0	0	0	0	1	0	0	1
해군 대장	1	0	0	0	0	0	0	0	0	1
해군 대장	0	0	0	0	0	0	0	0	0	0
감탄	1	0	0	0	0	0	1	0	0	1
감탄하다	1	0	0	0	0	0	0	0	0	1
숭배자	1	0	0	0	0	0	0	0	0	0
허용 성	0	0	0	0	0	0	0	0	0	0
허용할만한	1	0	0	0	0	0	0	0	0	1
입장	0	0	0	0	0	0	0	0	0	0
들이다	0	0	0	0	0	0	0	0	0	0
입장	0	0	0	0	0	0	0	0	0	0
인정 된	0	0	0	0	0	0	0	0	0	0
인정하다	0	0	0	0	0	0	0	0	0	0
혼합	0	0	0	0	0	0	0	0	0	0
훈계	0	1	0	0	0	1	0	0	0	0
야단법석	0	0	0	0	0	0	0	0	0	0
어도비 벽돌	0	0	0	0	0	0	0	0	0	0
청년기	0	0	0	0	0	0	0	0	0	0
한창 젊은	0	0	0	0	0	0	0	0	0	0
채택하다	0	0	0	0	0	0	0	0	0	0
양자	0	0	0	0	0	0	0	0	0	0
홀딱 반할 만한	1	0	0	0	0	0	1	0	0	0
동경	1	0	0	0	0	0	1	0	0	1
경앙하다	1	0	0	1	0	0	1	0	0	1
꾸미다	0	0	0	0	0	0	0	0	0	0
장식품	0	0	0	0	0	0	0	0	0	0
떠돌아	0	1	0	1	0	1	0	1	0	0
성인	0	0	0	0	0	0	0	0	0	0
불량	0	1	0	0	0	0	0	0	0	0
간통	0	1	0	0	1	0	0	1	0	0
전진	1	0	0	1	0	1	1	0	1	0
많은	1	0	0	0	0	0	0	0	0	0
진보	1	0	0	0	0	0	0	0	0	0
전진하는	0	0	0	0	0	0	0	0	0	0
이점	1	0	0	0	0	0	0	0	0	0
유리한	1	0	0	0	0	0	0	0	0	0
출현	1	0	0	1	0	0	1	0	0	1
모험	1	0	0	1	0	0	0	0	0	0
모험가	0	0	0	0	0	0	0	0	0	0
모험심이 많은	1	0	0	0	0	0	0	0	0	0
적	0	1	1	0	0	0	0	0	0	0
불리한	0	1	1	0	1	1	0	1	0	0
역경	0	1	1	0	0	1	0	1	0	0
공시 하다	0	0	0	0	0	0	0	0	0	0
광고	0	0	0	0	0	0	0	0	0	0
조언	0	0	0	0	0	0	0	0	0	1
타당한	1	0	0	0	0	0	0	0	0	1
권하다	1	0	0	0	0	0	0	0	0	1
조언받은	0	0	0	0	0	0	0	0	0	1
권고	0	0	0	0	0	0	0	0	0	0
고문	1	0	0	0	0	0	0	0	0	1
옹호	1	0	1	1	0	0	1	0	0	1
대변자	0	0	0	0	0	0	0	0	0	1
보호	0	0	0	0	0	0	0	0	0	0
폭기	0	0	0	0	0	0	0	0	0	0
공중선	0	0	0	0	0	0	0	0	0	0
비행장	0	0	0	0	0	0	0	0	0	0
공기 역학	0	0	0	0	0	0	0	0	0	0
항공학	0	0	0	0	0	0	0	0	0	0
비행기	0	0	0	0	0	0	0	0	0	0
심미적 인	1	0	0	0	0	0	0	0	0	0
미학	1	0	0	0	0	0	1	0	0	0
NO TRANSLATION	0	0	0	0	0	0	0	0	0	0
멀리	0	0	0	0	0	0	0	0	0	0
상냥한	1	0	0	0	0	0	0	0	0	0
일	0	0	0	0	0	0	0	0	0	0
영향을 미치는	0	0	0	0	0	0	0	0	0	0
애정	1	0	0	0	0	0	1	0	0	1
애정	0	0	0	0	0	0	0	0	0	0
NO TRANSLATION	0	0	0	0	0	0	0	0	0	0
선서 진술서	0	0	0	0	0	0	0	0	0	0
계열사	1	0	0	0	0	0	0	0	0	0
입회	0	0	0	0	0	0	0	0	0	0
유연	0	0	0	0	0	0	0	0	0	0
긍정하다	1	0	0	0	0	0	0	0	0	1
확언	1	0	0	0	0	0	0	0	0	0
긍정의	1	0	0	0	0	0	0	0	0	0
긍정의	1	0	0	0	0	0	0	0	0	1
부착	0	0	0	0	0	0	0	0	0	0
괴롭히다	0	1	0	0	0	1	0	1	0	0
괴로워하는	0	1	0	0	0	0	0	0	0	0
고통	0	1	0	0	1	1	0	1	0	0
풍부	1	0	0	0	0	0	1	0	0	0
풍족한	1	0	0	0	0	0	0	0	0	0
여유가있다	1	0	0	0	0	0	0	0	0	0
모욕	0	1	1	0	1	1	0	1	1	0
외지의	0	0	0	0	0	0	0	0	0	0
전에	0	0	0	0	0	0	0	0	0	0
앞서 말한	0	0	0	0	0	0	0	0	0	0
전술 한	0	0	0	0	0	0	0	0	0	0
두려워하는	0	1	0	0	0	1	0	0	0	0
새로이	0	0	0	0	0	0	0	0	0	0
후미	0	0	0	0	0	0	0	0	0	0
여파	0	1	1	0	1	1	0	1	0	0
대낮	0	0	0	0	0	0	0	0	0	0
뒷맛	0	1	0	0	0	0	0	0	0	0
보적	0	0	0	0	0	0	0	0	0	0
NO TRANSLATION	1	0	0	0	0	1	0	0	0	1
마노	0	0	0	0	0	0	0	0	0	0
나이	0	0	0	0	0	0	0	0	0	0
늙은	0	0	0	0	0	0	0	0	0	0
대리점	0	0	0	0	0	0	0	0	0	0
에이전트	0	0	0	0	0	0	0	0	0	0
응집	0	0	0	0	0	0	0	0	0	0
악화 된	0	1	1	0	0	0	0	0	0	0
악화시키는	0	1	1	0	0	0	0	1	0	0
악화	0	1	1	0	1	0	0	0	0	0
골재	0	0	0	0	0	0	0	0	0	0
집합	0	0	0	0	0	0	0	0	0	0
침략	0	1	1	0	0	1	0	0	0	0
적극적인	0	1	1	0	0	1	0	0	0	0
침략자	0	1	1	0	0	1	0	0	0	0
깜짝 놀라	0	1	0	0	1	1	0	0	1	0
기민한	1	0	0	0	0	0	0	0	0	0
민첩	1	0	0	0	0	0	0	0	0	0
흥분한	0	1	1	0	0	0	0	0	0	0
동요	0	1	1	0	0	0	0	0	0	0
불가 지론의	0	0	0	0	0	0	0	0	0	0
...전에	0	0	0	0	0	0	0	0	0	0
고뇌하는	0	1	0	0	0	1	0	0	0	0
고뇌	0	1	1	0	0	1	0	1	0	0
동의하다	1	0	0	0	0	0	0	0	0	0
기분 좋은	1	0	0	0	0	0	0	0	0	1
동의했다	1	0	0	0	0	0	0	0	0	1
동의하다	1	0	0	0	0	0	0	0	0	1
협정	1	0	0	0	0	0	0	0	0	1
농업의	0	0	0	0	0	0	0	0	0	0
농업	1	0	0	0	0	0	0	0	0	0
좌회전하다	0	1	0	0	0	0	0	0	0	0
NO TRANSLATION	0	0	0	0	0	0	0	0	0	0
앞으로	1	0	0	0	0	0	0	0	0	0
도움	1	0	0	0	0	0	0	0	0	0
원조	1	0	0	0	0	0	0	0	0	0
괴롭히다	0	1	0	0	0	0	0	1	0	0
병든	0	1	0	0	0	1	0	1	0	0
병	0	0	0	0	0	0	0	0	0	0
목표	0	0	0	0	0	0	0	0	0	0
목적없는	0	1	0	0	0	0	0	0	0	0
공기	0	0	0	0	0	0	0	0	0	0
에어백	0	0	0	0	0	0	0	0	0	0
공수	0	0	0	0	0	0	0	0	0	0
공기 호스	0	0	0	0	0	0	0	0	0	0
비행사	0	0	0	0	0	0	0	0	0	0
비행기	0	0	0	0	0	0	0	0	0	0
공항	0	0	0	1	0	0	0	0	0	0
바람을 피우다	0	1	0	0	1	0	0	0	0	0
비행선	0	0	0	0	0	0	0	0	0	0
통로	0	0	0	0	0	0	0	0	0	0
NO TRANSLATION	0	0	0	0	0	0	0	0	0	0
NO TRANSLATION	0	0	0	0	0	0	0	0	0	0
유사	0	0	0	0	0	0	0	0	0	1
설화 석고	1	0	0	0	0	0	0	0	0	0
경보	0	1	0	0	0	1	0	0	1	0
놀라운	0	1	0	0	0	1	0	0	1	0
NO TRANSLATION	0	0	0	0	0	0	0	0	0	1
앨범	0	0	0	0	0	0	0	0	0	0
연금술	0	0	0	0	0	0	0	0	0	0
알코올	0	0	0	0	0	0	0	0	0	0
대주	0	1	1	0	1	1	0	1	0	0
반침	0	0	0	0	0	0	0	0	0	0
경보	0	0	0	0	0	0	0	0	0	0
경보	1	0	0	1	0	1	0	0	1	0
경고	0	0	0	1	0	1	0	0	1	0
알팔파	0	0	0	0	0	0	0	0	0	0
대수학	0	0	0	0	0	0	0	0	0	0
대수학의	0	0	0	0	0	0	0	0	0	0
연산	0	0	0	0	0	0	0	0	0	0
구실	0	0	0	0	0	0	0	0	0	0
외계인	0	1	0	0	1	1	0	0	0	0
소외시키다	0	1	1	0	1	0	0	0	0	0
소외 된	0	1	0	0	0	0	0	1	0	0
소원	0	1	1	0	1	1	0	1	0	0
불타고	0	0	0	0	0	0	0	0	0	0
정렬 된	0	0	0	0	0	0	0	0	0	0
조정	0	0	0	0	0	0	0	0	0	0
서로 같은	0	0	0	0	0	0	0	0	0	0
NO TRANSLATION	1	0	0	0	0	0	0	0	0	0
별거 수당	0	1	0	0	0	0	0	0	0	0
분액	0	0	0	0	0	0	0	0	0	0
살아 있는	1	0	0	1	0	0	1	0	0	1
알칼리	0	0	0	0	0	0	0	0	0	0
알칼로이드	0	0	0	0	0	0	0	0	0	0
어레인지	1	0	0	0	0	0	0	0	0	0
진술	0	1	1	0	0	0	0	0	0	0
주장하다	0	1	0	0	0	0	0	0	0	0
혐의가있는	0	0	0	0	0	0	0	0	0	0
충성	1	0	0	0	0	0	0	0	0	1
우화적인	0	0	0	0	0	0	0	0	0	0
우화	0	0	0	0	0	0	0	0	0	0
알레그로	1	0	0	0	0	0	0	0	0	0
덜다	1	0	0	0	0	0	0	0	0	0
경감	1	0	0	0	0	0	0	0	0	0
골목	0	0	0	0	0	0	0	0	0	0
동맹	0	0	0	0	0	0	0	0	0	1
결연한	1	0	0	0	0	0	0	0	0	1
악어	0	0	0	0	0	0	0	0	0	0
할당하다	0	0	0	0	0	0	0	0	0	0
배당	0	0	0	0	0	0	0	0	0	0
배당하다	0	0	0	0	0	0	0	0	0	0
할당	0	0	0	0	0	0	0	0	0	0
허용되는	1	0	0	0	0	0	0	0	0	0
수당	0	0	0	0	0	0	0	0	0	0
허용 된	0	0	0	0	0	0	0	0	0	0
합금	0	0	0	0	0	0	0	0	0	0
매력	1	0	0	1	0	0	1	0	1	0
고혹적 인	1	0	0	0	0	0	0	0	0	0
암시	0	0	0	0	0	0	0	0	0	0
충적의	0	0	0	0	0	0	0	0	0	0
동맹국	1	0	0	0	0	0	0	0	0	1
달력	0	0	0	0	0	0	0	0	0	0
전능자	1	0	0	0	0	0	0	0	0	0
위에	0	0	0	0	0	0	0	0	0	0
알로하	1	0	0	1	0	0	1	0	0	0
나란히	0	0	0	0	0	0	0	0	0	0
쌀쌀한	0	1	0	0	0	0	0	0	0	0
소리 내어	0	0	0	0	0	0	0	0	0	0
알파벳	0	0	0	0	0	0	0	0	0	0
알파벳순의	0	0	0	0	0	0	0	0	0	0
제단	0	0	0	0	0	0	0	0	0	0
바꾸다	0	0	0	0	0	0	0	0	0	0
변경	0	0	0	0	0	0	0	0	0	0
언쟁	0	1	1	0	0	0	0	0	0	0
변경된	0	0	0	0	0	0	0	0	0	0
번갈아 하는	0	0	0	0	0	0	0	0	0	0
대안	0	0	0	0	0	0	0	0	0	0
고도	0	0	0	0	0	0	0	0	0	0
알토	0	0	0	0	0	0	0	0	0	0
전부	0	0	0	0	0	0	0	0	0	0
학생	0	0	0	0	0	0	0	0	0	0
폐포	0	0	0	0	0	0	0	0	0	0
아말감	0	0	0	0	0	0	0	0	0	0
융합	0	0	0	0	0	0	0	0	0	0
쌓다	0	0	0	0	0	0	0	0	0	0
아마추어	0	0	0	0	0	0	0	0	0	0
몹시 놀라게 하다	0	0	0	0	0	0	0	0	1	0
놀람	0	0	0	0	0	0	0	0	0	0
놀랍게도	1	0	0	0	0	0	1	0	1	0
대사	1	0	0	0	0	0	0	0	0	1
호박색	0	0	0	0	0	0	0	0	0	0
주위의	0	0	0	0	0	0	0	0	0	0
모호	0	0	0	0	0	0	0	0	0	0
모호한	0	1	0	0	0	0	0	0	0	0
범위	0	0	0	0	0	0	0	0	0	0
큰 뜻	1	0	0	1	0	0	1	0	0	1
거창한	0	0	0	0	0	0	0	0	0	0
구급차	0	0	0	0	0	1	0	0	0	1
매복	0	1	1	0	0	1	0	0	1	0
개량하다	1	0	0	0	0	0	0	0	0	0
아멘	1	0	0	0	0	0	1	0	0	1
받을 수 있는	1	0	0	0	0	0	0	0	0	0
고치다	1	0	0	0	0	0	0	0	0	0
개정	0	0	0	0	0	0	0	0	0	0
보상	1	0	0	0	0	0	0	0	0	0
예의	1	0	0	0	0	0	0	0	0	0
자수정	0	0	0	0	0	0	0	0	0	0
붙임성 있는	1	0	0	0	0	0	0	0	0	0
우호적 인	1	0	0	0	0	0	1	0	0	0
의 속에	0	0	0	0	0	0	0	0	0	0
가운데	0	0	0	0	0	0	0	0	0	0
암모니아	0	0	0	0	1	0	0	0	0	0
탄약	0	0	0	0	0	0	0	0	0	0
기억력 상실	0	1	0	0	0	0	0	0	0	0
특사	1	0	0	0	0	0	1	0	0	0
비정질의	0	0	0	0	0	0	0	0	0	0
할부 상환	0	0	0	0	0	0	0	0	0	1
양	0	0	0	0	0	0	0	0	0	0
NO TRANSLATION	1	0	0	1	0	0	1	0	0	1
앰퍼샌드	0	0	0	0	0	0	0	0	0	0
암페타민	0	1	0	0	1	0	0	0	0	0
수륙 양용 비행기	0	0	0	0	0	0	0	0	0	0
수륙 양용의	0	0	0	0	0	0	0	0	0	0
원형 극장	0	0	0	0	0	0	0	0	0	0
확대	0	0	0	0	0	0	0	0	0	0
더욱 상 세히 하다	0	0	0	0	0	0	0	0	0	0
진폭	0	0	0	0	0	0	0	0	0	0
NO TRANSLATION	0	0	0	0	0	0	0	0	0	0
절단	0	0	0	0	0	0	0	0	0	0
부적	0	0	0	0	0	0	0	0	0	0
즐겁게 하다	1	0	0	0	0	0	1	0	0	0
즐기는	1	0	0	0	0	0	1	0	0	0
즐거움	1	0	0	0	0	0	1	0	0	0
즐거움	1	0	0	0	0	0	1	0	0	0
NO TRANSLATION	0	0	0	0	0	0	0	0	0	0
아나콘다	0	1	0	0	1	1	0	0	0	0
마취	0	0	0	0	0	0	0	0	0	0
마취제	0	0	0	0	0	0	0	0	0	0
항문	0	1	0	0	0	0	0	0	0	0
진통제	0	0	0	0	0	0	0	0	0	0
유사한	0	0	0	0	0	0	0	0	0	0
비슷한 물건	0	0	0	0	0	0	0	0	0	0
유추	0	0	0	0	0	0	0	0	0	0
분석	0	0	0	0	0	0	0	0	0	0
분석자	1	0	0	1	0	0	0	0	0	1
분석적인	0	0	0	0	0	0	0	0	0	0
분석하다	0	0	0	0	0	0	0	0	0	0
분석기	0	0	0	0	0	0	0	0	0	0
무정부주의	0	1	1	0	0	1	0	0	0	0
무정부주의자	0	1	1	0	0	1	0	0	0	0
무정부 상태	0	1	1	0	0	1	0	0	0	0
문합	0	0	0	0	0	0	0	0	0	0
저주	0	1	1	0	1	1	0	1	0	0
해부학의	0	0	0	0	0	0	0	0	0	0
해부	0	0	0	0	0	0	0	0	0	0
선조	0	0	0	0	0	0	0	0	0	0
조상의	0	0	0	0	0	0	0	0	0	1
가계	0	0	0	0	0	0	0	0	0	0
닻	1	0	0	0	0	0	0	0	0	0
앵커리지	1	0	0	0	0	0	0	1	0	0
고대의	0	1	0	0	0	0	0	0	0	0
보조의	0	0	0	0	0	0	0	0	0	0
안드로겐	0	0	0	0	0	0	0	0	0	0
아네모네	0	0	0	0	0	0	0	0	0	0
다시 한번	0	0	0	0	0	0	0	0	0	0
천사	1	0	0	1	0	0	1	0	1	1
천사의	1	0	0	0	0	0	1	0	0	1
분노	0	1	1	0	0	0	0	0	0	0
협심증	0	1	0	0	0	1	0	0	0	0
혈관 조영술	0	0	0	0	0	0	0	0	0	0
각도	0	0	0	0	0	0	0	0	0	0
낚시	0	1	0	1	0	0	0	0	0	0
성난	0	1	1	0	1	0	0	0	0	0
격통	0	1	1	0	0	1	0	1	0	0
모난	0	0	0	0	0	0	0	0	0	0
무수의	0	0	0	0	0	0	0	0	0	0
동물	0	0	0	0	0	0	0	0	0	0
생명 있는	1	0	0	0	0	0	0	0	0	0
생기 있는	1	0	0	0	0	0	1	0	0	0
생기	0	0	0	0	0	0	0	0	0	0
악의	0	1	1	0	1	1	0	1	0	0
적의	0	1	1	0	0	0	0	0	0	0
발목	0	0	0	0	0	0	0	0	0	0
연대기	0	0	0	0	0	0	0	0	0	0
신관	0	0	0	0	0	0	0	0	0	0
부가	0	0	0	0	0	0	0	0	0	0
NO TRANSLATION	0	0	0	0	0	0	0	0	0	0
억누르다	0	1	1	0	0	1	0	0	0	0
멸종 된	0	1	1	0	0	1	0	1	0	0
전멸	0	1	1	0	0	1	0	1	0	0
주석 달기	0	0	0	0	0	0	0	0	0	0
주석	0	0	0	0	0	0	0	0	0	0
알리다	0	0	0	0	0	0	0	0	0	0
발표	0	0	0	1	0	0	0	0	0	0
괴롭히다	0	1	1	0	1	0	0	0	0	0
성가심	0	1	1	0	1	0	0	0	0	0
성가신	0	1	1	0	0	0	0	0	0	0
연금	0	0	0	0	0	0	0	0	0	0
무효화하다	0	1	0	0	0	0	0	0	0	0
환상의	0	0	0	0	0	0	0	0	0	0
무효 선언	0	1	0	0	0	0	0	1	0	0
고리	0	0	0	0	0	0	0	0	0	0
기름 부음	0	0	0	0	0	0	0	0	0	0
변칙적 인	0	0	0	0	0	0	0	0	0	0
변칙	0	1	0	0	0	1	0	0	1	0
곧	0	0	0	0	0	0	0	0	0	0
익명의	0	1	0	0	0	0	0	0	0	0
대답	0	0	0	0	0	0	0	0	0	0
답할 수 있는	0	0	0	0	0	0	0	0	0	1
응답	0	0	0	0	0	0	0	0	0	0
개미	0	0	0	0	0	0	0	0	0	0
반대	0	1	1	0	0	0	0	0	0	0
길항근	0	1	1	0	0	0	0	0	0	0
적대적인	0	1	1	0	1	0	0	0	0	0
NO TRANSLATION	0	0	0	0	0	0	0	0	0	0
전례	0	0	0	0	0	0	0	0	0	0
영양	0	0	0	0	0	0	0	0	0	0
안테나	0	0	0	0	0	0	0	0	0	0
전의	0	0	0	0	0	0	0	0	0	0
축가	0	0	0	0	0	0	0	0	0	0
시집	0	0	0	0	0	0	0	0	0	0
탄저병	0	1	0	0	1	1	0	1	0	0
인류학	0	0	0	0	0	0	0	0	0	0
항생 물질	0	0	0	0	0	0	0	0	0	0
